order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
2729,1383,1,30,6,-1,99999,-1,-1,-3,-1,1,16080
2730,1384,1,5,10,-1,99999,-1,-1,-3,-1,1,16080
2731,1384,1,4,1,-1,99999,-1,-1,-3,-1,1,16080
2732,1385,1,0,6,-1,99999,-1,-1,-3,-1,1,16080
2733,1385,1,438,11,-1,99999,-1,-1,-3,-1,1,16080
2734,1385,1,24,3,-1,99999,-1,-1,-3,-1,1,16080
2735,1386,1,100,7,-1,99999,-1,-1,-3,-1,1,16140
2736,1387,1,0,7,-1,99999,-1,-1,-3,-1,1,16140
2737,1388,1,117,7,-1,99999,-1,-1,-3,-1,1,16140
2738,1389,1,0,4,-1,99999,-1,-1,-3,-1,1,16200
2739,1390,1,27,10,-1,99999,-1,-1,-3,-1,1,16200
2740,1391,1,10,10,-1,99999,-1,-1,-3,-1,1,16200
2741,1392,1,96,11,-1,99999,-1,-1,-3,-1,1,16200
2742,1392,1,2,8,-1,99999,-1,-1,-3,-1,1,16200
2743,1393,1,329,8,-1,99999,-1,-1,-3,-1,1,16200
2744,1394,1,75,6,-1,99999,-1,-1,-3,-1,1,16200
2745,1394,1,36,4,-1,99999,-1,-1,-3,-1,1,16200
2746,1395,1,164,4,-1,99999,-1,-1,-3,-1,1,16200
2747,1396,1,409,6,-1,99999,-1,-1,-3,-1,1,16200
2748,1396,1,265,10,-1,99999,-1,-1,-3,-1,1,16200
2749,1396,1,197,8,-1,99999,-1,-1,-3,-1,1,16200
2750,1397,1,462,4,-1,99999,-1,-1,-3,-1,1,16200
2751,1398,1,39,11,-1,99999,-1,-1,-3,-1,1,16260
2752,1399,1,391,4,-1,99999,-1,-1,-3,-1,1,16260
2753,1399,1,408,9,-1,99999,-1,-1,-3,-1,1,16260
2754,1400,1,5,8,-1,99999,-1,-1,-3,-1,1,16260
2755,1401,1,79,9,-1,99999,-1,-1,-3,-1,1,16320
2756,1402,1,81,10,-1,99999,-1,-1,-3,-1,1,16320
2757,1403,1,9,10,-1,99999,-1,-1,-3,-1,1,16320
2758,1404,1,32,6,-1,99999,-1,-1,-3,-1,1,16320
2759,1405,1,18,4,-1,99999,-1,-1,-3,-1,1,16320
2760,1405,1,111,8,-1,99999,-1,-1,-3,-1,1,16320
2761,1405,1,161,2,-1,99999,-1,-1,-3,-1,1,16320
2762,1406,1,422,2,-1,99999,-1,-1,-3,-1,1,16380
2763,1406,1,0,8,-1,99999,-1,-1,-3,-1,1,16380
2764,1407,1,276,5,-1,99999,-1,-1,-3,-1,1,16380
2765,1407,1,0,5,-1,99999,-1,-1,-3,-1,1,16380
2766,1407,1,88,10,-1,99999,-1,-1,-3,-1,1,16380
2767,1408,1,6,12,-1,99999,-1,-1,-3,-1,1,16380
2768,1408,1,100,4,-1,99999,-1,-1,-3,-1,1,16380
2769,1408,1,129,8,-1,99999,-1,-1,-3,-1,1,16380
2770,1409,1,72,8,-1,99999,-1,-1,-3,-1,1,16380
2771,1410,1,40,10,-1,99999,-1,-1,-3,-1,1,16380
2772,1411,1,1,5,-1,99999,-1,-1,-3,-1,1,16440
2773,1411,1,92,3,-1,99999,-1,-1,-3,-1,1,16440
2774,1411,1,107,2,-1,99999,-1,-1,-3,-1,1,16440
2775,1412,1,47,5,-1,99999,-1,-1,-3,-1,1,16440
2776,1412,1,42,7,-1,99999,-1,-1,-3,-1,1,16440
2777,1413,1,115,12,-1,99999,-1,-1,-3,-1,1,16440
2778,1413,1,36,3,-1,99999,-1,-1,-3,-1,1,16440
2779,1413,1,2,9,-1,99999,-1,-1,-3,-1,1,16440
2780,1414,1,1,8,-1,99999,-1,-1,-3,-1,1,16440
2781,1414,1,70,8,-1,99999,-1,-1,-3,-1,1,16440
2782,1415,1,35,4,-1,99999,-1,-1,-3,-1,1,16440
2783,1416,1,19,7,-1,99999,-1,-1,-3,-1,1,16500
2784,1417,1,37,4,-1,99999,-1,-1,-3,-1,1,16500
2785,1418,1,448,6,-1,99999,-1,-1,-3,-1,1,16500
2786,1418,1,19,4,-1,99999,-1,-1,-3,-1,1,16500
2787,1419,1,170,4,-1,99999,-1,-1,-3,-1,1,16500
2788,1420,1,72,8,-1,99999,-1,-1,-3,-1,1,16500
2789,1421,1,162,10,-1,99999,-1,-1,-3,-1,1,16500
2790,1422,1,73,7,-1,99999,-1,-1,-3,-1,1,16560
2791,1422,1,3,10,-1,99999,-1,-1,-3,-1,1,16560
2792,1422,1,33,8,-1,99999,-1,-1,-3,-1,1,16560
2793,1422,1,7,4,-1,99999,-1,-1,-3,-1,1,16560
2794,1423,1,49,6,-1,99999,-1,-1,-3,-1,1,16560
2795,1424,1,355,10,-1,99999,-1,-1,-3,-1,1,16560
2796,1424,1,163,4,-1,99999,-1,-1,-3,-1,1,16560
2797,1424,1,46,6,-1,99999,-1,-1,-3,-1,1,16560
2798,1424,1,3,6,-1,99999,-1,-1,-3,-1,1,16560
2799,1424,1,276,2,-1,99999,-1,-1,-3,-1,1,16560
2800,1425,1,246,5,-1,99999,-1,-1,-3,-1,1,16560
2801,1425,1,5,7,-1,99999,-1,-1,-3,-1,1,16560
2802,1426,1,28,9,-1,99999,-1,-1,-3,-1,1,16560
2803,1426,1,0,4,-1,99999,-1,-1,-3,-1,1,16560
2804,1427,1,74,6,-1,99999,-1,-1,-3,-1,1,16620
2805,1427,1,4,10,-1,99999,-1,-1,-3,-1,1,16620
2806,1427,1,222,6,-1,99999,-1,-1,-3,-1,1,16620
2807,1427,1,385,10,-1,99999,-1,-1,-3,-1,1,16620
2808,1428,1,2,5,-1,99999,-1,-1,-3,-1,1,16680
2809,1429,1,327,4,-1,99999,-1,-1,-3,-1,1,16680
2810,1430,1,98,12,-1,99999,-1,-1,-3,-1,1,16680
2811,1431,1,16,6,-1,99999,-1,-1,-3,-1,1,16680
2812,1432,1,43,5,-1,99999,-1,-1,-3,-1,1,16680
2813,1433,1,115,7,-1,99999,-1,-1,-3,-1,1,16740
2814,1434,1,438,10,-1,99999,-1,-1,-3,-1,1,16740
2815,1435,1,248,1,-1,99999,-1,-1,-3,-1,1,16740
2816,1435,1,2,7,-1,99999,-1,-1,-3,-1,1,16740
2817,1435,1,20,5,-1,99999,-1,-1,-3,-1,1,16740
2818,1436,1,5,12,-1,99999,-1,-1,-3,-1,1,16740
2819,1436,1,26,7,-1,99999,-1,-1,-3,-1,1,16740
2820,1436,1,10,6,-1,99999,-1,-1,-3,-1,1,16740
2821,1436,1,22,1,-1,99999,-1,-1,-3,-1,1,16740
2822,1436,1,39,6,-1,99999,-1,-1,-3,-1,1,16740
2823,1437,1,9,7,-1,99999,-1,-1,-3,-1,1,16800
2824,1437,1,33,4,-1,99999,-1,-1,-3,-1,1,16800
2825,1438,1,0,6,-1,99999,-1,-1,-3,-1,1,16800
2826,1438,1,258,6,-1,99999,-1,-1,-3,-1,1,16800
2827,1438,1,146,10,-1,99999,-1,-1,-3,-1,1,16800
2828,1438,1,18,6,-1,99999,-1,-1,-3,-1,1,16800
2829,1438,1,176,7,-1,99999,-1,-1,-3,-1,1,16800
2830,1438,1,106,8,-1,99999,-1,-1,-3,-1,1,16800
2831,1438,1,4,5,-1,99999,-1,-1,-3,-1,1,16800
2832,1439,1,6,6,-1,99999,-1,-1,-3,-1,1,16800
2833,1439,1,81,4,-1,99999,-1,-1,-3,-1,1,16800
2834,1439,1,208,1,-1,99999,-1,-1,-3,-1,1,16800
2835,1440,1,184,5,-1,99999,-1,-1,-3,-1,1,16800
2836,1441,1,16,8,-1,99999,-1,-1,-3,-1,1,16800
2837,1442,1,403,6,-1,99999,-1,-1,-3,-1,1,16860
2838,1442,1,220,3,-1,99999,-1,-1,-3,-1,1,16860
2839,1443,1,298,8,-1,99999,-1,-1,-3,-1,1,16860
2840,1444,1,217,5,-1,99999,-1,-1,-3,-1,1,16860
2841,1445,1,485,5,-1,99999,-1,-1,-3,-1,1,16920
2842,1446,1,264,6,-1,99999,-1,-1,-3,-1,1,16920
2843,1447,1,7,6,-1,99999,-1,-1,-3,-1,1,16920
2844,1447,1,134,8,-1,99999,-1,-1,-3,-1,1,16920
2845,1447,1,6,10,-1,99999,-1,-1,-3,-1,1,16920
2846,1448,1,112,4,-1,99999,-1,-1,-3,-1,1,16920
2847,1448,1,53,10,-1,99999,-1,-1,-3,-1,1,16920
2848,1449,1,0,8,-1,99999,-1,-1,-3,-1,1,16920
2849,1450,1,8,3,-1,99999,-1,-1,-3,-1,1,16980
2850,1450,1,439,7,-1,99999,-1,-1,-3,-1,1,16980
2851,1450,1,40,4,-1,99999,-1,-1,-3,-1,1,16980
2852,1450,1,3,2,-1,99999,-1,-1,-3,-1,1,16980
2853,1451,1,6,6,-1,99999,-1,-1,-3,-1,1,16980
2854,1451,1,112,9,-1,99999,-1,-1,-3,-1,1,16980
2855,1452,1,9,6,-1,99999,-1,-1,-3,-1,1,16980
2856,1453,1,398,8,-1,99999,-1,-1,-3,-1,1,16980
2857,1454,1,14,6,-1,99999,-1,-1,-3,-1,1,16980
2858,1454,1,262,12,-1,99999,-1,-1,-3,-1,1,16980
2859,1455,1,34,4,-1,99999,-1,-1,-3,-1,1,16980
2860,1456,1,43,6,-1,99999,-1,-1,-3,-1,1,16980
2861,1456,1,106,8,-1,99999,-1,-1,-3,-1,1,16980
2862,1457,1,29,8,-1,99999,-1,-1,-3,-1,1,16980
2863,1458,1,170,10,-1,99999,-1,-1,-3,-1,1,16980
2864,1458,1,289,2,-1,99999,-1,-1,-3,-1,1,16980
2865,1459,1,352,2,-1,99999,-1,-1,-3,-1,1,16980
2866,1459,1,41,8,-1,99999,-1,-1,-3,-1,1,16980
2867,1459,1,189,10,-1,99999,-1,-1,-3,-1,1,16980
2868,1460,1,7,10,-1,99999,-1,-1,-3,-1,1,17040
2869,1461,1,7,10,-1,99999,-1,-1,-3,-1,1,17040
2870,1461,1,23,8,-1,99999,-1,-1,-3,-1,1,17040
2871,1461,1,366,6,-1,99999,-1,-1,-3,-1,1,17040
2872,1462,1,48,3,-1,99999,-1,-1,-3,-1,1,17040
2873,1462,1,2,8,-1,99999,-1,-1,-3,-1,1,17040
2874,1462,1,3,4,-1,99999,-1,-1,-3,-1,1,17040
2875,1462,1,71,4,-1,99999,-1,-1,-3,-1,1,17040
2876,1462,1,1,8,-1,99999,-1,-1,-3,-1,1,17040
2877,1463,1,63,7,-1,99999,-1,-1,-3,-1,1,17040
2878,1463,1,5,8,-1,99999,-1,-1,-3,-1,1,17040
2879,1463,1,68,2,-1,99999,-1,-1,-3,-1,1,17040
2880,1464,1,42,7,-1,99999,-1,-1,-3,-1,1,17040
2881,1464,1,81,5,-1,99999,-1,-1,-3,-1,1,17040
2882,1464,1,86,6,-1,99999,-1,-1,-3,-1,1,17040
2883,1465,1,241,6,-1,99999,-1,-1,-3,-1,1,17040
2884,1466,1,232,2,-1,99999,-1,-1,-3,-1,1,17040
2885,1467,1,10,4,-1,99999,-1,-1,-3,-1,1,17040
2886,1467,1,24,9,-1,99999,-1,-1,-3,-1,1,17040
2887,1468,1,41,4,-1,99999,-1,-1,-3,-1,1,17100
2888,1469,1,277,8,-1,99999,-1,-1,-3,-1,1,17100
2889,1470,1,14,6,-1,99999,-1,-1,-3,-1,1,17160
2890,1470,1,27,8,-1,99999,-1,-1,-3,-1,1,17160
2891,1470,1,355,12,-1,99999,-1,-1,-3,-1,1,17160
2892,1471,1,85,2,-1,99999,-1,-1,-3,-1,1,17160
2893,1472,1,48,8,-1,99999,-1,-1,-3,-1,1,17160
2894,1472,1,15,11,-1,99999,-1,-1,-3,-1,1,17160
2895,1473,1,152,9,-1,99999,-1,-1,-3,-1,1,17160
2896,1474,1,98,8,-1,99999,-1,-1,-3,-1,1,17160
2897,1474,1,18,10,-1,99999,-1,-1,-3,-1,1,17160
2898,1475,1,0,3,-1,99999,-1,-1,-3,-1,1,17160
2899,1475,1,1,5,-1,99999,-1,-1,-3,-1,1,17160
2900,1476,1,83,2,-1,99999,-1,-1,-3,-1,1,17220
2901,1476,1,114,4,-1,99999,-1,-1,-3,-1,1,17220
2902,1477,1,283,8,-1,99999,-1,-1,-3,-1,1,17220
2903,1478,1,49,5,-1,99999,-1,-1,-3,-1,1,17220
2904,1478,1,16,2,-1,99999,-1,-1,-3,-1,1,17220
2905,1479,1,476,7,-1,99999,-1,-1,-3,-1,1,17220
2906,1479,1,138,2,-1,99999,-1,-1,-3,-1,1,17220
2907,1479,1,39,10,-1,99999,-1,-1,-3,-1,1,17220
2908,1479,1,227,4,-1,99999,-1,-1,-3,-1,1,17220
2909,1479,1,14,8,-1,99999,-1,-1,-3,-1,1,17220
2910,1480,1,356,6,-1,99999,-1,-1,-3,-1,1,17220
2911,1481,1,137,11,-1,99999,-1,-1,-3,-1,1,17220
2912,1481,1,5,5,-1,99999,-1,-1,-3,-1,1,17220
2913,1481,1,375,3,-1,99999,-1,-1,-3,-1,1,17220
2914,1481,1,13,9,-1,99999,-1,-1,-3,-1,1,17220
2915,1481,1,126,2,-1,99999,-1,-1,-3,-1,1,17220
2916,1482,1,43,9,-1,99999,-1,-1,-3,-1,1,17220
2917,1483,1,152,8,-1,99999,-1,-1,-3,-1,1,17220
2918,1483,1,4,9,-1,99999,-1,-1,-3,-1,1,17220
2919,1483,1,9,6,-1,99999,-1,-1,-3,-1,1,17220
2920,1484,1,277,4,-1,99999,-1,-1,-3,-1,1,17220
2921,1484,1,194,6,-1,99999,-1,-1,-3,-1,1,17220
2922,1485,1,87,9,-1,99999,-1,-1,-3,-1,1,17280
2923,1485,1,47,2,-1,99999,-1,-1,-3,-1,1,17280
2924,1486,1,105,2,-1,99999,-1,-1,-3,-1,1,17280
2925,1486,1,315,8,-1,99999,-1,-1,-3,-1,1,17280
2926,1487,1,49,4,-1,99999,-1,-1,-3,-1,1,17280
2927,1487,1,158,6,-1,99999,-1,-1,-3,-1,1,17280
2928,1487,1,42,6,-1,99999,-1,-1,-3,-1,1,17280
2929,1487,1,23,4,-1,99999,-1,-1,-3,-1,1,17280
2930,1488,1,168,6,-1,99999,-1,-1,-3,-1,1,17280
2931,1488,1,349,11,-1,99999,-1,-1,-3,-1,1,17280
2932,1488,1,199,3,-1,99999,-1,-1,-3,-1,1,17280
2933,1488,1,456,6,-1,99999,-1,-1,-3,-1,1,17280
2934,1489,1,39,8,-1,99999,-1,-1,-3,-1,1,17280
2935,1490,1,39,6,-1,99999,-1,-1,-3,-1,1,17340
2936,1490,1,5,2,-1,99999,-1,-1,-3,-1,1,17340
2937,1491,1,64,8,-1,99999,-1,-1,-3,-1,1,17340
2938,1492,1,25,7,-1,99999,-1,-1,-3,-1,1,17340
2939,1493,1,8,3,-1,99999,-1,-1,-3,-1,1,17340
2940,1493,1,0,2,-1,99999,-1,-1,-3,-1,1,17340
2941,1494,1,35,5,-1,99999,-1,-1,-3,-1,1,17400
2942,1495,1,32,10,-1,99999,-1,-1,-3,-1,1,17400
2943,1495,1,493,2,-1,99999,-1,-1,-3,-1,1,17400
2944,1495,1,301,2,-1,99999,-1,-1,-3,-1,1,17400
2945,1495,1,234,4,-1,99999,-1,-1,-3,-1,1,17400
2946,1496,1,8,7,-1,99999,-1,-1,-3,-1,1,17400
2947,1496,1,6,8,-1,99999,-1,-1,-3,-1,1,17400
2948,1497,1,5,6,-1,99999,-1,-1,-3,-1,1,17400
2949,1498,1,66,5,-1,99999,-1,-1,-3,-1,1,17400
2950,1499,1,2,6,-1,99999,-1,-1,-3,-1,1,17400
2951,1499,1,41,4,-1,99999,-1,-1,-3,-1,1,17400
2952,1499,1,346,8,-1,99999,-1,-1,-3,-1,1,17400
2953,1500,1,408,8,-1,99999,-1,-1,-3,-1,1,17460
2954,1501,1,8,10,-1,99999,-1,-1,-3,-1,1,17460
2955,1502,1,9,5,-1,99999,-1,-1,-3,-1,1,17460
2956,1502,1,231,9,-1,99999,-1,-1,-3,-1,1,17460
2957,1502,1,51,9,-1,99999,-1,-1,-3,-1,1,17460
2958,1502,1,2,4,-1,99999,-1,-1,-3,-1,1,17460
2959,1502,1,3,6,-1,99999,-1,-1,-3,-1,1,17460
2960,1502,1,477,5,-1,99999,-1,-1,-3,-1,1,17460
2961,1502,1,84,10,-1,99999,-1,-1,-3,-1,1,17460
2962,1502,1,485,7,-1,99999,-1,-1,-3,-1,1,17460
2963,1502,1,192,6,-1,99999,-1,-1,-3,-1,1,17460
2964,1503,1,82,7,-1,99999,-1,-1,-3,-1,1,17460
2965,1503,1,21,4,-1,99999,-1,-1,-3,-1,1,17460
2966,1503,1,3,7,-1,99999,-1,-1,-3,-1,1,17460
2967,1503,1,26,11,-1,99999,-1,-1,-3,-1,1,17460
2968,1504,1,329,1,-1,99999,-1,-1,-3,-1,1,17460
2969,1505,1,187,8,-1,99999,-1,-1,-3,-1,1,17460
2970,1506,1,91,3,-1,99999,-1,-1,-3,-1,1,17460
2971,1507,1,4,6,-1,99999,-1,-1,-3,-1,1,17460
2972,1508,1,49,6,-1,99999,-1,-1,-3,-1,1,17460
2973,1508,1,458,4,-1,99999,-1,-1,-3,-1,1,17460
2974,1508,1,36,4,-1,99999,-1,-1,-3,-1,1,17460
2975,1508,1,152,2,-1,99999,-1,-1,-3,-1,1,17460
2976,1508,1,11,6,-1,99999,-1,-1,-3,-1,1,17460
2977,1508,1,7,4,-1,99999,-1,-1,-3,-1,1,17460
2978,1508,1,14,2,-1,99999,-1,-1,-3,-1,1,17460
2979,1508,1,12,1,-1,99999,-1,-1,-3,-1,1,17460
2980,1508,1,2,8,-1,99999,-1,-1,-3,-1,1,17460
2981,1509,1,48,2,-1,99999,-1,-1,-3,-1,1,17460
2982,1509,1,90,10,-1,99999,-1,-1,-3,-1,1,17460
2983,1509,1,83,6,-1,99999,-1,-1,-3,-1,1,17460
2984,1510,1,0,3,-1,99999,-1,-1,-3,-1,1,17520
2985,1510,1,5,2,-1,99999,-1,-1,-3,-1,1,17520
2986,1510,1,123,6,-1,99999,-1,-1,-3,-1,1,17520
2987,1511,1,12,8,-1,99999,-1,-1,-3,-1,1,17520
2988,1511,1,88,6,-1,99999,-1,-1,-3,-1,1,17520
2989,1511,1,33,10,-1,99999,-1,-1,-3,-1,1,17520
2990,1511,1,111,9,-1,99999,-1,-1,-3,-1,1,17520
2991,1512,1,18,10,-1,99999,-1,-1,-3,-1,1,17520
2992,1513,1,7,8,-1,99999,-1,-1,-3,-1,1,17520
2993,1514,1,67,2,-1,99999,-1,-1,-3,-1,1,17520
2994,1514,1,1,8,-1,99999,-1,-1,-3,-1,1,17520
2995,1515,1,163,11,-1,99999,-1,-1,-3,-1,1,17520
2996,1515,1,147,10,-1,99999,-1,-1,-3,-1,1,17520
2997,1515,1,72,8,-1,99999,-1,-1,-3,-1,1,17520
2998,1515,1,112,7,-1,99999,-1,-1,-3,-1,1,17520
2999,1515,1,2,10,-1,99999,-1,-1,-3,-1,1,17520
3000,1516,1,321,6,-1,99999,-1,-1,-3,-1,1,17580
3001,1517,1,310,6,-1,99999,-1,-1,-3,-1,1,17640
3002,1518,1,47,7,-1,99999,-1,-1,-3,-1,1,17640
3003,1518,1,331,10,-1,99999,-1,-1,-3,-1,1,17640
3004,1519,1,472,8,-1,99999,-1,-1,-3,-1,1,17700
3005,1519,1,18,6,-1,99999,-1,-1,-3,-1,1,17700
3006,1520,1,10,8,-1,99999,-1,-1,-3,-1,1,17700
3007,1521,1,94,6,-1,99999,-1,-1,-3,-1,1,17700
3008,1521,1,69,12,-1,99999,-1,-1,-3,-1,1,17700
3009,1522,1,16,6,-1,99999,-1,-1,-3,-1,1,17700
3010,1523,1,42,4,-1,99999,-1,-1,-3,-1,1,17700
3011,1523,1,459,7,-1,99999,-1,-1,-3,-1,1,17700
3012,1524,1,180,8,-1,99999,-1,-1,-3,-1,1,17700
3013,1524,1,1,9,-1,99999,-1,-1,-3,-1,1,17700
3014,1525,1,7,12,-1,99999,-1,-1,-3,-1,1,17700
3015,1526,1,81,3,-1,99999,-1,-1,-3,-1,1,17700
3016,1526,1,0,8,-1,99999,-1,-1,-3,-1,1,17700
3017,1527,1,198,8,-1,99999,-1,-1,-3,-1,1,17760
3018,1527,1,0,8,-1,99999,-1,-1,-3,-1,1,17760
3019,1528,1,0,4,-1,99999,-1,-1,-3,-1,1,17760
3020,1529,1,278,6,-1,99999,-1,-1,-3,-1,1,17760
3021,1529,1,2,6,-1,99999,-1,-1,-3,-1,1,17760
3022,1529,1,33,8,-1,99999,-1,-1,-3,-1,1,17760
3023,1530,1,25,4,-1,99999,-1,-1,-3,-1,1,17760
3024,1530,1,0,8,-1,99999,-1,-1,-3,-1,1,17760
3025,1530,1,48,4,-1,99999,-1,-1,-3,-1,1,17760
3026,1531,1,24,6,-1,99999,-1,-1,-3,-1,1,17760
3027,1531,1,114,9,-1,99999,-1,-1,-3,-1,1,17760
3028,1532,1,168,6,-1,99999,-1,-1,-3,-1,1,17820
3029,1533,1,120,2,-1,99999,-1,-1,-3,-1,1,17820
3030,1533,1,184,6,-1,99999,-1,-1,-3,-1,1,17820
3031,1534,1,127,5,-1,99999,-1,-1,-3,-1,1,17820
3032,1534,1,46,11,-1,99999,-1,-1,-3,-1,1,17820
3033,1534,1,77,6,-1,99999,-1,-1,-3,-1,1,17820
3034,1534,1,5,5,-1,99999,-1,-1,-3,-1,1,17820
3035,1535,1,25,6,-1,99999,-1,-1,-3,-1,1,17880
3036,1535,1,34,8,-1,99999,-1,-1,-3,-1,1,17880
3037,1535,1,22,3,-1,99999,-1,-1,-3,-1,1,17880
3038,1536,1,26,10,-1,99999,-1,-1,-3,-1,1,17880
3039,1537,1,6,12,-1,99999,-1,-1,-3,-1,1,17880
3040,1537,1,33,8,-1,99999,-1,-1,-3,-1,1,17880
3041,1537,1,5,10,-1,99999,-1,-1,-3,-1,1,17880
3042,1538,1,4,8,-1,99999,-1,-1,-3,-1,1,17880
3043,1538,1,117,6,-1,99999,-1,-1,-3,-1,1,17880
3044,1539,1,192,2,-1,99999,-1,-1,-3,-1,1,17880
3045,1539,1,259,4,-1,99999,-1,-1,-3,-1,1,17880
3046,1540,1,1,2,-1,99999,-1,-1,-3,-1,1,17880
3047,1541,1,0,2,-1,99999,-1,-1,-3,-1,1,17880
3048,1542,1,134,7,-1,99999,-1,-1,-3,-1,1,17880
3049,1542,1,41,8,-1,99999,-1,-1,-3,-1,1,17880
3050,1542,1,257,4,-1,99999,-1,-1,-3,-1,1,17880
3051,1542,1,163,2,-1,99999,-1,-1,-3,-1,1,17880
3052,1542,1,0,8,-1,99999,-1,-1,-3,-1,1,17880
3053,1543,1,458,8,-1,99999,-1,-1,-3,-1,1,17940
3054,1544,1,105,6,-1,99999,-1,-1,-3,-1,1,17940
3055,1545,1,46,3,-1,99999,-1,-1,-3,-1,1,17940
3056,1545,1,114,12,-1,99999,-1,-1,-3,-1,1,17940
3057,1545,1,25,5,-1,99999,-1,-1,-3,-1,1,17940
3058,1545,1,24,2,-1,99999,-1,-1,-3,-1,1,17940
3059,1545,1,20,6,-1,99999,-1,-1,-3,-1,1,17940
3060,1545,1,78,5,-1,99999,-1,-1,-3,-1,1,17940
3061,1546,1,16,6,-1,99999,-1,-1,-3,-1,1,17940
3062,1546,1,0,8,-1,99999,-1,-1,-3,-1,1,17940
3063,1547,1,176,7,-1,99999,-1,-1,-3,-1,1,17940
3064,1548,1,325,5,-1,99999,-1,-1,-3,-1,1,17940
3065,1549,1,193,7,-1,99999,-1,-1,-3,-1,1,18000
3066,1550,1,1,11,-1,99999,-1,-1,-3,-1,1,18000
3067,1551,1,37,12,-1,99999,-1,-1,-3,-1,1,18000
3068,1551,1,11,6,-1,99999,-1,-1,-3,-1,1,18000
3069,1552,1,136,10,-1,99999,-1,-1,-3,-1,1,18060
3070,1552,1,175,7,-1,99999,-1,-1,-3,-1,1,18060
3071,1553,1,41,12,-1,99999,-1,-1,-3,-1,1,18060
3072,1553,1,18,8,-1,99999,-1,-1,-3,-1,1,18060
3073,1553,1,152,7,-1,99999,-1,-1,-3,-1,1,18060
3074,1554,1,46,8,-1,99999,-1,-1,-3,-1,1,18060
3075,1554,1,0,8,-1,99999,-1,-1,-3,-1,1,18060
3076,1555,1,72,9,-1,99999,-1,-1,-3,-1,1,18060
3077,1555,1,55,6,-1,99999,-1,-1,-3,-1,1,18060
3078,1555,1,14,10,-1,99999,-1,-1,-3,-1,1,18060
3079,1555,1,28,4,-1,99999,-1,-1,-3,-1,1,18060
3080,1555,1,349,9,-1,99999,-1,-1,-3,-1,1,18060
3081,1555,1,233,5,-1,99999,-1,-1,-3,-1,1,18060
3082,1556,1,74,1,-1,99999,-1,-1,-3,-1,1,18060
3083,1556,1,21,4,-1,99999,-1,-1,-3,-1,1,18060
3084,1556,1,6,6,-1,99999,-1,-1,-3,-1,1,18060
3085,1557,1,267,4,-1,99999,-1,-1,-3,-1,1,18120
3086,1558,1,248,5,-1,99999,-1,-1,-3,-1,1,18120
3087,1559,1,27,6,-1,99999,-1,-1,-3,-1,1,18120
3088,1560,1,277,6,-1,99999,-1,-1,-3,-1,1,18120
3089,1560,1,100,4,-1,99999,-1,-1,-3,-1,1,18120
3090,1561,1,2,12,-1,99999,-1,-1,-3,-1,1,18120
3091,1561,1,24,12,-1,99999,-1,-1,-3,-1,1,18120
3092,1562,1,5,10,-1,99999,-1,-1,-3,-1,1,18120
3093,1563,1,201,5,-1,99999,-1,-1,-3,-1,1,18180
3094,1563,1,3,8,-1,99999,-1,-1,-3,-1,1,18180
3095,1564,1,79,10,-1,99999,-1,-1,-3,-1,1,18180
3096,1564,1,69,2,-1,99999,-1,-1,-3,-1,1,18180
3097,1565,1,176,10,-1,99999,-1,-1,-3,-1,1,18180
3098,1566,1,457,10,-1,99999,-1,-1,-3,-1,1,18180
3099,1567,1,4,6,-1,99999,-1,-1,-3,-1,1,18180
3100,1567,1,1,6,-1,99999,-1,-1,-3,-1,1,18180
3101,1568,1,33,3,-1,99999,-1,-1,-3,-1,1,18180
3102,1569,1,47,4,-1,99999,-1,-1,-3,-1,1,18180
3103,1570,1,26,10,-1,99999,-1,-1,-3,-1,1,18300
3104,1570,1,71,2,-1,99999,-1,-1,-3,-1,1,18300
3105,1571,1,178,5,-1,99999,-1,-1,-3,-1,1,18300
3106,1572,1,1,6,-1,99999,-1,-1,-3,-1,1,18300
3107,1572,1,10,4,-1,99999,-1,-1,-3,-1,1,18300
3108,1573,1,436,6,-1,99999,-1,-1,-3,-1,1,18300
3109,1574,1,267,1,-1,99999,-1,-1,-3,-1,1,18300
3110,1575,1,7,6,-1,99999,-1,-1,-3,-1,1,18300
3111,1576,1,129,8,-1,99999,-1,-1,-3,-1,1,18300
3112,1576,1,1,6,-1,99999,-1,-1,-3,-1,1,18300
3113,1577,1,46,3,-1,99999,-1,-1,-3,-1,1,18300
3114,1578,1,307,5,-1,99999,-1,-1,-3,-1,1,18300
3115,1578,1,5,10,-1,99999,-1,-1,-3,-1,1,18300
3116,1578,1,122,8,-1,99999,-1,-1,-3,-1,1,18300
3117,1579,1,221,2,-1,99999,-1,-1,-3,-1,1,18300
3118,1580,1,485,2,-1,99999,-1,-1,-3,-1,1,18300
3119,1580,1,93,11,-1,99999,-1,-1,-3,-1,1,18300
3120,1580,1,5,9,-1,99999,-1,-1,-3,-1,1,18300
3121,1580,1,4,8,-1,99999,-1,-1,-3,-1,1,18300
3122,1581,1,68,2,-1,99999,-1,-1,-3,-1,1,18300
3123,1581,1,351,8,-1,99999,-1,-1,-3,-1,1,18300
3124,1581,1,22,4,-1,99999,-1,-1,-3,-1,1,18300
3125,1582,1,91,6,-1,99999,-1,-1,-3,-1,1,18360
3126,1583,1,462,10,-1,99999,-1,-1,-3,-1,1,18360
