sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
2077,918,1,163,10,10140
2078,918,1,43,3,10140
2079,919,1,102,4,10140
2080,920,1,271,8,10140
2081,920,1,40,4,10140
2082,921,1,21,11,10200
2083,922,1,73,12,10200
2084,922,1,123,5,10200
2085,922,1,35,8,10200
2086,922,1,383,10,10200
2087,923,1,0,6,10200
2088,923,1,60,5,10200
2089,923,1,29,12,10200
2090,923,1,3,7,10200
2091,923,1,17,3,10200
2092,924,1,97,1,10260
2093,925,1,31,8,10260
2094,925,1,16,11,10260
2095,926,1,5,5,10260
2096,926,1,244,4,10260
2097,926,1,58,11,10260
2098,926,1,1,3,10260
2099,927,1,19,2,10260
2100,927,1,3,4,10260
2101,928,1,57,8,10260
2102,929,1,67,6,10260
2103,929,1,70,6,10260
2104,930,1,358,7,10260
2105,930,1,11,7,10260
2106,930,1,192,8,10260
2107,930,1,103,10,10260
2108,931,1,356,7,10320
2109,932,1,402,9,10320
2110,933,1,32,4,10320
2111,934,1,296,9,10320
2112,935,1,16,7,10320
2113,936,1,13,9,10320
2114,937,1,22,7,10320
2115,937,1,239,10,10320
2116,937,1,124,7,10320
2117,937,1,107,8,10320
2118,937,1,2,9,10320
2119,938,1,136,4,10320
2120,939,1,164,7,10380
2121,939,1,47,2,10380
2122,940,1,393,4,10380
2123,941,1,157,4,10380
2124,942,1,194,4,10380
2125,942,1,4,6,10380
2126,943,1,50,5,10380
2127,944,1,7,6,10440
2128,944,1,13,7,10440
2129,944,1,34,7,10440
2130,945,1,2,3,10440
2131,946,1,2,6,10440
2132,946,1,59,7,10440
2133,947,1,38,8,10500
2134,948,1,10,3,10500
2135,949,1,159,2,10500
2136,949,1,11,8,10500
2137,950,1,29,6,10500
2138,951,1,0,4,10560
2139,952,1,388,11,10560
2140,953,1,88,10,10560
2141,953,1,292,12,10560
2142,953,1,7,10,10560
2143,953,1,3,7,10560
2144,953,1,345,6,10560
2145,953,1,322,10,10560
2146,954,1,0,10,10560
2147,955,1,199,7,10560
2148,955,1,42,6,10560
2149,956,1,47,5,10560
2150,956,1,3,8,10560
2151,956,1,1,5,10560
2152,956,1,377,2,10560
2153,957,1,240,7,10620
2154,957,1,16,4,10620
2155,957,1,33,6,10620
2156,958,1,64,8,10620
2157,958,1,181,3,10620
2158,959,1,332,12,10620
2159,959,1,135,9,10620
2160,959,1,78,4,10620
2161,959,1,96,12,10620
2162,959,1,460,8,10620
2163,960,1,408,9,10620
2164,960,1,108,6,10620
2165,960,1,145,6,10620
2166,961,1,83,6,10620
2167,961,1,232,10,10620
2168,962,1,14,5,10620
2169,962,1,50,7,10620
2170,962,1,81,7,10620
2171,963,1,21,5,10620
2172,964,1,48,11,10680
2173,965,1,15,10,10680
2174,966,1,43,2,10680
2175,966,1,13,8,10680
2176,966,1,31,6,10680
2177,967,1,334,3,10680
2178,968,1,24,12,10740
2179,969,1,428,3,10740
2180,970,1,222,11,10740
2181,971,1,340,7,10740
2182,971,1,153,10,10740
2183,971,1,63,11,10740
2184,972,1,30,4,10740
2185,972,1,128,8,10740
2186,973,1,101,7,10740
2187,974,1,58,3,10740
2188,975,1,4,8,10800
2189,976,1,12,3,10800
2190,976,1,5,6,10800
2191,977,1,163,7,10800
2192,977,1,20,7,10800
2193,977,1,11,4,10800
2194,977,1,258,10,10800
2195,978,1,115,1,10800
2196,978,1,35,3,10800
2197,979,1,14,12,10800
2198,980,1,24,7,10860
2199,981,1,10,6,10860
2200,982,1,139,10,10860
2201,982,1,59,5,10860
2202,982,1,11,4,10860
2203,983,1,49,6,10920
2204,984,1,96,7,10920
2205,985,1,190,2,10920
2206,985,1,202,5,10920
2207,986,1,233,8,10920
2208,987,1,256,12,10920
2209,987,1,49,8,10920
2210,987,1,97,9,10920
2211,987,1,189,4,10920
2212,987,1,171,1,10920
2213,987,1,15,6,10920
2214,988,1,6,9,10920
2215,988,1,31,8,10920
2216,989,1,0,6,10980
2217,989,1,210,10,10980
2218,990,1,2,6,10980
2219,990,1,1,2,10980
2220,991,1,196,10,10980
2221,991,1,150,4,10980
2222,991,1,188,9,10980
2223,992,1,236,3,10980
2224,993,1,45,8,10980
2225,994,1,42,2,10980
2226,994,1,34,2,10980
2227,994,1,15,6,10980
2228,994,1,33,6,10980
2229,994,1,2,8,10980
2230,995,1,320,8,11040
2231,995,1,402,4,11040
2232,996,1,37,7,11040
2233,996,1,154,2,11040
2234,996,1,12,6,11040
2235,997,1,12,1,11040
2236,997,1,5,7,11040
2237,997,1,24,9,11040
2238,997,1,151,5,11040
2239,998,1,4,11,11040
2240,999,1,1,11,11040
2241,1000,1,19,4,11040
2242,1001,1,28,9,11100
2243,1002,1,14,9,11160
2244,1003,1,126,7,11160
2245,1004,1,10,7,11160
2246,1005,1,83,10,11160
2247,1005,1,25,6,11160
2248,1005,1,74,11,11160
2249,1006,1,424,8,11160
2250,1007,1,288,4,11220
2251,1007,1,157,8,11220
2252,1007,1,103,8,11220
2253,1007,1,6,8,11220
2254,1008,1,26,4,11220
2255,1008,1,0,9,11220
2256,1008,1,29,4,11220
2257,1008,1,441,4,11220
2258,1008,1,8,8,11220
2259,1009,1,80,6,11220
2260,1009,1,255,3,11220
2261,1010,1,12,9,11220
2262,1010,1,177,6,11220
2263,1011,1,43,4,11220
2264,1011,1,7,1,11220
2265,1011,1,36,3,11220
2266,1011,1,33,11,11220
2267,1012,1,262,10,11220
2268,1013,1,476,4,11220
2269,1013,1,42,8,11220
2270,1014,1,146,8,11220
2271,1014,1,282,6,11220
2272,1015,1,14,2,11220
2273,1015,1,308,9,11220
2274,1015,1,6,5,11220
2275,1016,1,83,6,11280
2276,1016,1,3,9,11280
2277,1016,1,53,6,11280
2278,1017,1,95,10,11280
2279,1017,1,408,10,11280
2280,1017,1,308,7,11280
2281,1018,1,41,2,11280
2282,1018,1,60,5,11280
2283,1019,1,105,4,11280
2284,1020,1,23,4,11280
2285,1021,1,24,10,11280
2286,1021,1,7,2,11280
2287,1021,1,180,8,11280
2288,1021,1,35,5,11280
2289,1021,1,47,8,11280
2290,1021,1,8,4,11280
2291,1022,1,14,4,11340
2292,1023,1,11,6,11340
2293,1024,1,310,6,11340
2294,1025,1,65,8,11340
2295,1025,1,14,11,11340
2296,1025,1,23,4,11340
2297,1025,1,234,7,11340
2298,1026,1,130,4,11340
2299,1027,1,393,2,11340
2300,1028,1,34,8,11400
2301,1029,1,33,9,11400
2302,1030,1,37,10,11400
2303,1030,1,6,10,11400
2304,1030,1,48,1,11400
2305,1031,1,6,6,11400
2306,1032,1,144,6,11460
2307,1033,1,30,11,11460
2308,1034,1,102,5,11460
2309,1034,1,26,10,11460
2310,1035,1,179,6,11460
2311,1036,1,41,12,11460
2312,1036,1,487,4,11460
2313,1037,1,45,6,11460
2314,1038,1,24,5,11460
2315,1038,1,288,4,11460
2316,1038,1,282,10,11460
2317,1038,1,34,4,11460
2318,1038,1,333,6,11460
2319,1039,1,33,7,11520
2320,1039,1,358,4,11520
2321,1040,1,467,6,11520
2322,1041,1,17,3,11520
2323,1042,1,311,9,11520
2324,1042,1,10,6,11520
2325,1042,1,16,6,11520
2326,1043,1,13,6,11580
2327,1044,1,246,6,11580
2328,1045,1,6,3,11580
2329,1046,1,49,11,11580
2330,1046,1,176,5,11580
2331,1046,1,24,2,11580
2332,1046,1,241,7,11580
2333,1047,1,27,7,11580
2334,1048,1,199,4,11580
2335,1048,1,168,11,11580
2336,1049,1,485,7,11580
2337,1050,1,261,10,11640
2338,1050,1,2,4,11640
2339,1050,1,107,8,11640
2340,1050,1,13,1,11640
2341,1051,1,109,10,11640
2342,1052,1,5,8,11640
2343,1053,1,7,10,11640
2344,1053,1,36,2,11640
2345,1053,1,82,11,11640
2346,1053,1,160,6,11640
2347,1054,1,466,10,11640
2348,1055,1,9,4,11700
2349,1055,1,7,9,11700
2350,1055,1,35,10,11700
2351,1056,1,144,6,11700
2352,1056,1,0,12,11700
2353,1056,1,2,12,11700
2354,1057,1,182,8,11700
2355,1058,1,71,5,11700
2356,1059,1,294,9,11700
2357,1060,1,18,7,11700
2358,1060,1,10,8,11700
2359,1061,1,24,6,11760
2360,1062,1,182,10,11760
2361,1063,1,21,2,11760
2362,1063,1,49,7,11760
2363,1064,1,361,9,11760
2364,1064,1,238,8,11760
2365,1064,1,9,8,11760
2366,1065,1,131,2,11820
2367,1065,1,43,7,11820
2368,1066,1,388,4,11820
2369,1067,1,27,2,11820
2370,1067,1,90,2,11820
2371,1067,1,60,8,11820
2372,1068,1,244,4,11880
2373,1068,1,40,10,11880
2374,1068,1,5,8,11880
2375,1069,1,5,8,11880
2376,1070,1,14,6,11940
2377,1070,1,78,6,11940
2378,1070,1,20,9,11940
2379,1070,1,9,10,11940
2380,1070,1,23,6,11940
2381,1071,1,20,7,11940
2382,1071,1,10,5,11940
2383,1072,1,63,4,11940
2384,1073,1,285,6,12000
2385,1074,1,99,6,12000
2386,1075,1,194,8,12000
2387,1076,1,3,6,12000
2388,1077,1,109,8,12000
2389,1077,1,79,6,12000
2390,1077,1,30,10,12000
2391,1078,1,313,4,12000
2392,1079,1,168,9,12060
2393,1079,1,419,2,12060
2394,1079,1,4,4,12060
2395,1079,1,38,5,12060
2396,1079,1,0,4,12060
2397,1080,1,89,10,12060
2398,1081,1,135,11,12060
2399,1081,1,225,8,12060
2400,1081,1,10,7,12060
2401,1082,1,38,5,12060
2402,1082,1,113,5,12060
2403,1083,1,17,10,12060
2404,1083,1,30,7,12060
2405,1083,1,6,4,12060
2406,1083,1,18,11,12060
2407,1083,1,321,8,12060
2408,1084,1,38,10,12120
2409,1084,1,51,12,12120
2410,1084,1,177,7,12120
2411,1084,1,245,4,12120
2412,1085,1,254,6,12120
2413,1085,1,17,8,12120
2414,1086,1,9,5,12120
2415,1087,1,48,6,12120
2416,1087,1,38,10,12120
2417,1088,1,415,6,12120
2418,1089,1,108,5,12120
2419,1090,1,358,7,12120
2420,1090,1,91,2,12120
2421,1090,1,0,10,12120
2422,1091,1,1,4,12180
2423,1092,1,13,2,12180
2424,1092,1,40,7,12180
2425,1092,1,66,2,12180
2426,1093,1,173,10,12180
2427,1093,1,111,5,12180
2428,1093,1,116,9,12180
2429,1093,1,35,9,12180
2430,1093,1,51,1,12180
2431,1094,1,70,11,12180
2432,1095,1,391,10,12180
2433,1095,1,19,8,12180
2434,1096,1,48,12,12180
2435,1096,1,390,9,12180
2436,1097,1,2,6,12180
2437,1098,1,18,6,12240
2438,1098,1,33,7,12240
2439,1099,1,154,2,12240
2440,1100,1,8,10,12240
2441,1101,1,48,4,12300
2442,1101,1,292,7,12300
2443,1102,1,42,10,12300
2444,1102,1,19,5,12300
2445,1102,1,0,10,12300
2446,1103,1,5,9,12360
2447,1103,1,470,8,12360
2448,1104,1,43,2,12360
2449,1105,1,122,12,12360
2450,1106,1,137,7,12360
2451,1106,1,66,7,12360
2452,1107,1,175,10,12420
2453,1108,1,59,7,12420
2454,1109,1,43,4,12420
2455,1110,1,215,8,12420
2456,1110,1,107,1,12420
2457,1111,1,449,5,12420
2458,1112,1,35,4,12480
2459,1112,1,2,8,12480
2460,1112,1,450,4,12480
2461,1113,1,3,3,12480
2462,1113,1,38,5,12480
2463,1113,1,15,10,12480
2464,1114,1,324,10,12480
2465,1115,1,162,8,12480
2466,1115,1,107,6,12480
2467,1116,1,262,10,12540
2468,1116,1,0,10,12540
2469,1117,1,18,1,12540
2470,1118,1,206,6,12540
2471,1118,1,7,7,12540
2472,1119,1,8,9,12600
2473,1119,1,27,3,12600
2474,1119,1,13,10,12600
2475,1119,1,253,7,12600
2476,1120,1,47,6,12600
2477,1120,1,49,5,12600
2478,1121,1,8,2,12600
2479,1122,1,30,12,12600
2480,1123,1,98,6,12600
2481,1123,1,5,12,12600
2482,1124,1,37,4,12660
2483,1125,1,300,5,12660
2484,1126,1,90,4,12720
2485,1126,1,6,2,12720
2486,1126,1,96,7,12720
2487,1127,1,17,10,12720
2488,1128,1,3,10,12720
2489,1129,1,108,7,12720
2490,1130,1,61,7,12720
2491,1131,1,58,5,12780
2492,1131,1,83,2,12780
2493,1131,1,79,10,12780
2494,1131,1,20,8,12780
2495,1131,1,3,6,12780
2496,1131,1,439,2,12780
2497,1131,1,205,10,12780
2498,1132,1,96,4,12780
2499,1132,1,4,12,12780
2500,1133,1,63,2,12780
2501,1133,1,340,8,12780
2502,1133,1,110,6,12780
2503,1134,1,16,8,12780
2504,1135,1,13,12,12780
2505,1136,1,378,6,12780
2506,1136,1,272,7,12780
2507,1137,1,24,11,12780
2508,1138,1,2,9,12840
2509,1139,1,225,6,12840
2510,1139,1,413,8,12840
2511,1139,1,165,11,12840
2512,1140,1,19,5,12840
2513,1141,1,76,9,12840
2514,1142,1,69,8,12840
2515,1142,1,112,8,12840
2516,1142,1,197,8,12840
2517,1143,1,1,4,12900
2518,1143,1,140,6,12900
2519,1143,1,377,10,12900
2520,1144,1,172,8,12900
2521,1145,1,8,8,12960
2522,1146,1,323,5,12960
2523,1146,1,193,6,12960
2524,1147,1,23,10,12960
2525,1148,1,0,10,13020
2526,1149,1,1,2,13020
2527,1149,1,290,6,13020
2528,1149,1,27,9,13020
2529,1149,1,19,6,13020
2530,1150,1,190,12,13020
2531,1151,1,125,12,13080
2532,1152,1,11,5,13080
2533,1153,1,55,6,13080
2534,1153,1,139,5,13080
2535,1153,1,248,2,13080
2536,1154,1,62,7,13080
2537,1154,1,2,8,13080
2538,1154,1,5,5,13080
2539,1155,1,43,9,13080
2540,1156,1,87,1,13080
2541,1156,1,45,2,13080
2542,1156,1,117,10,13080
2543,1156,1,44,10,13080
2544,1156,1,0,4,13080
2545,1156,1,1,4,13080
2546,1156,1,4,8,13080
2547,1157,1,454,7,13140
2548,1158,1,94,3,13140
2549,1159,1,28,7,13140
2550,1159,1,30,7,13140
2551,1160,1,483,11,13140
2552,1161,1,134,5,13140
2553,1161,1,30,3,13140
2554,1162,1,48,6,13140
2555,1162,1,354,6,13140
2556,1163,1,155,5,13140
2557,1163,1,1,4,13140
2558,1164,1,18,8,13140
2559,1165,1,8,5,13140
2560,1165,1,197,7,13140
2561,1166,1,176,4,13200
2562,1166,1,448,9,13200
2563,1166,1,19,10,13200
2564,1166,1,24,4,13200
2565,1167,1,48,9,13200
2566,1167,1,127,5,13200
2567,1168,1,36,2,13200
2568,1168,1,13,6,13200
2569,1169,1,240,4,13200
2570,1169,1,180,4,13200
2571,1169,1,480,8,13200
2572,1169,1,137,9,13200
2573,1169,1,21,6,13200
2574,1170,1,209,7,13200
2575,1171,1,0,2,13260
2576,1172,1,130,9,13260
2577,1173,1,159,1,13320
2578,1174,1,18,8,13320
2579,1174,1,44,4,13320
2580,1174,1,24,4,13320
2581,1174,1,297,10,13320
2582,1174,1,215,10,13320
2583,1175,1,163,2,13320
2584,1176,1,8,7,13320
2585,1177,1,418,6,13320
2586,1177,1,41,6,13320
2587,1178,1,46,4,13320
2588,1178,1,22,10,13320
2589,1179,1,60,9,13320
2590,1179,1,20,6,13320
2591,1180,1,1,8,13320
2592,1181,1,71,3,13320
2593,1182,1,13,12,13320
2594,1183,1,77,4,13320
2595,1184,1,3,6,13380
2596,1184,1,65,8,13380
2597,1185,1,9,12,13380
2598,1186,1,17,5,13380
2599,1187,1,123,10,13380
2600,1187,1,239,10,13380
2601,1187,1,17,4,13380
2602,1188,1,166,6,13380
2603,1188,1,495,6,13380
2604,1189,1,323,2,13380
2605,1189,1,30,9,13380
2606,1189,1,37,11,13380
2607,1190,1,30,1,13380
2608,1191,1,49,2,13440
2609,1191,1,121,6,13440
2610,1191,1,311,9,13440
2611,1191,1,296,2,13440
2612,1192,1,38,2,13440
2613,1192,1,76,3,13440
2614,1193,1,218,6,13440
2615,1193,1,168,6,13440
2616,1194,1,382,9,13440
2617,1195,1,283,2,13440
2618,1195,1,15,6,13440
2619,1196,1,28,6,13440
2620,1196,1,6,5,13440
2621,1196,1,39,9,13440
2622,1197,1,5,2,13440
2623,1198,1,118,4,13440
2624,1199,1,119,7,13440
2625,1200,1,281,8,13440
2626,1201,1,268,8,13500
2627,1201,1,52,2,13500
2628,1202,1,459,5,13500
2629,1202,1,0,6,13500
2630,1203,1,343,4,13500
2631,1204,1,27,4,13500
2632,1205,1,52,6,13560
2633,1206,1,78,12,13560
2634,1207,1,110,8,13560
2635,1207,1,34,5,13560
2636,1207,1,293,10,13560
2637,1207,1,113,3,13560
2638,1208,1,2,6,13560
2639,1208,1,10,6,13560
2640,1208,1,451,6,13560
2641,1209,1,53,10,13620
2642,1210,1,18,8,13620
2643,1211,1,65,5,13620
2644,1212,1,98,6,13620
2645,1213,1,340,5,13620
2646,1213,1,17,10,13620
2647,1214,1,1,7,13620
2648,1215,1,7,10,13620
2649,1215,1,21,10,13620
2650,1215,1,24,5,13620
2651,1215,1,224,2,13620
2652,1216,1,21,11,13680
2653,1216,1,0,10,13680
2654,1216,1,86,6,13680
2655,1216,1,23,8,13680
2656,1217,1,194,9,13680
2657,1218,1,46,6,13680
2658,1219,1,52,8,13680
2659,1220,1,430,8,13680
2660,1220,1,8,5,13680
2661,1221,1,173,6,13740
2662,1221,1,77,12,13740
2663,1222,1,39,8,13740
2664,1222,1,182,6,13740
2665,1223,1,72,6,13740
2666,1224,1,194,2,13740
2667,1224,1,178,8,13740
2668,1225,1,9,4,13800
2669,1226,1,31,3,13800
2670,1226,1,293,10,13800
2671,1227,1,152,6,13800
2672,1227,1,430,10,13800
2673,1228,1,157,5,13800
2674,1228,1,4,9,13800
2675,1229,1,390,11,13800
2676,1230,1,20,4,13860
2677,1230,1,81,8,13860
2678,1231,1,103,11,13860
2679,1232,1,15,6,13860
2680,1233,1,17,5,13920
2681,1233,1,48,6,13920
2682,1233,1,11,8,13920
2683,1233,1,63,4,13920
2684,1234,1,3,11,13920
2685,1235,1,28,4,13920
2686,1235,1,292,9,13920
2687,1235,1,13,5,13920
2688,1236,1,4,8,13920
2689,1236,1,41,4,13920
2690,1236,1,11,7,13920
2691,1236,1,59,7,13920
2692,1236,1,43,5,13920
2693,1237,1,12,6,13920
2694,1238,1,304,6,13920
2695,1238,1,19,6,13920
2696,1239,1,489,12,13920
2697,1240,1,153,8,13980
2698,1240,1,93,9,13980
2699,1241,1,3,12,13980
2700,1242,1,14,3,13980
2701,1242,1,385,6,13980
2702,1242,1,151,12,13980
2703,1243,1,5,10,13980
2704,1243,1,17,4,13980
2705,1244,1,1,5,13980
2706,1244,1,116,10,13980
2707,1245,1,106,4,14040
2708,1246,1,9,8,14040
2709,1247,1,11,8,14040
2710,1248,1,119,10,14100
2711,1249,1,182,9,14100
2712,1250,1,7,9,14100
2713,1251,1,468,8,14100
2714,1251,1,48,6,14100
2715,1251,1,104,9,14100
2716,1251,1,360,7,14100
2717,1252,1,74,6,14100
2718,1252,1,429,8,14100
2719,1253,1,133,6,14100
2720,1254,1,81,7,14100
2721,1255,1,36,9,14100
2722,1255,1,46,6,14100
2723,1256,1,21,2,14100
2724,1257,1,197,4,14100
2725,1257,1,1,8,14100
2726,1257,1,4,6,14100
2727,1258,1,1,5,14160
2728,1258,1,70,2,14160
2729,1259,1,184,8,14160
2730,1259,1,1,9,14160
2731,1260,1,105,5,14160
2732,1260,1,84,12,14160
2733,1260,1,34,7,14160
2734,1261,1,6,8,14160
2735,1261,1,20,11,14160
2736,1261,1,13,4,14160
2737,1262,1,29,11,14160
2738,1262,1,120,10,14160
2739,1262,1,151,6,14160
2740,1263,1,295,6,14160
2741,1263,1,16,4,14160
2742,1263,1,120,7,14160
2743,1263,1,59,7,14160
2744,1263,1,234,2,14160
2745,1264,1,16,6,14160
2746,1264,1,474,7,14160
2747,1265,1,80,3,14160
2748,1266,1,4,8,14160
2749,1266,1,456,1,14160
2750,1266,1,73,4,14160
2751,1266,1,13,6,14160
2752,1266,1,295,10,14160
2753,1266,1,15,6,14160
2754,1266,1,33,5,14160
2755,1266,1,116,11,14160
2756,1267,1,111,8,14160
2757,1268,1,11,8,14220
2758,1268,1,328,9,14220
2759,1269,1,150,7,14220
2760,1269,1,86,6,14220
2761,1270,1,433,9,14220
2762,1271,1,84,2,14280
2763,1272,1,67,10,14280
2764,1273,1,6,10,14280
2765,1274,1,79,6,14280
2766,1275,1,210,5,14280
2767,1275,1,2,9,14280
2768,1275,1,330,10,14280
2769,1275,1,197,5,14280
2770,1275,1,144,4,14280
2771,1276,1,97,4,14280
2772,1277,1,5,2,14340
2773,1278,1,49,4,14340
2774,1279,1,6,7,14340
2775,1280,1,49,5,14340
2776,1280,1,463,7,14340
2777,1281,1,99,12,14340
2778,1282,1,74,3,14340
2779,1283,1,42,8,14340
2780,1283,1,369,5,14340
2781,1283,1,291,6,14340
2782,1283,1,48,3,14340
2783,1283,1,305,3,14340
2784,1284,1,303,2,14340
2785,1284,1,1,8,14340
2786,1285,1,36,8,14400
2787,1286,1,174,6,14400
2788,1287,1,24,6,14460
2789,1288,1,17,4,14460
2790,1289,1,126,8,14460
2791,1290,1,1,6,14520
2792,1290,1,15,6,14520
2793,1291,1,80,10,14520
2794,1292,1,413,6,14520
2795,1292,1,15,11,14520
2796,1292,1,286,8,14520
2797,1292,1,84,1,14520
2798,1292,1,2,6,14520
2799,1292,1,171,10,14520
2800,1292,1,361,9,14520
2801,1292,1,317,7,14520
2802,1292,1,10,6,14520
2803,1293,1,6,5,14580
2804,1293,1,22,4,14580
2805,1294,1,283,2,14580
2806,1295,1,30,5,14580
2807,1295,1,31,6,14580
2808,1296,1,0,8,14580
2809,1296,1,245,3,14580
2810,1296,1,368,2,14580
2811,1296,1,13,5,14580
2812,1296,1,45,4,14580
2813,1297,1,19,12,14580
2814,1298,1,26,6,14640
2815,1298,1,270,10,14640
2816,1299,1,380,4,14640
2817,1299,1,1,6,14640
2818,1299,1,25,2,14640
2819,1299,1,0,10,14640
2820,1299,1,173,10,14640
2821,1299,1,31,2,14640
2822,1300,1,13,9,14640
2823,1301,1,4,9,14640
2824,1302,1,3,8,14700
2825,1302,1,21,5,14700
2826,1303,1,408,6,14700
2827,1304,1,195,6,14700
2828,1305,1,182,8,14700
2829,1305,1,3,4,14700
2830,1306,1,260,8,14700
2831,1306,1,1,12,14700
2832,1306,1,24,4,14700
2833,1307,1,37,8,14760
2834,1307,1,1,10,14760
2835,1307,1,43,7,14760
2836,1308,1,1,2,14820
2837,1308,1,171,6,14820
2838,1309,1,24,10,14820
2839,1309,1,257,4,14820
2840,1310,1,16,6,14820
2841,1310,1,294,4,14820
2842,1311,1,20,9,14880
2843,1312,1,146,4,14880
2844,1312,1,74,6,14880
2845,1312,1,167,11,14880
2846,1312,1,474,11,14880
2847,1313,1,83,7,14880
2848,1313,1,155,6,14880
2849,1314,1,31,10,14880
2850,1315,1,21,6,14880
2851,1316,1,2,2,14940
2852,1317,1,10,4,15000
2853,1317,1,168,3,15000
2854,1318,1,268,2,15000
2855,1319,1,193,6,15000
2856,1319,1,26,4,15000
2857,1320,1,30,6,15000
2858,1320,1,337,11,15000
2859,1321,1,392,6,15060
2860,1321,1,37,6,15060
2861,1321,1,73,1,15060
2862,1321,1,123,6,15060
2863,1321,1,457,7,15060
2864,1321,1,24,2,15060
2865,1321,1,17,8,15060
2866,1321,1,112,6,15060
2867,1322,1,0,4,15060
2868,1323,1,142,8,15060
2869,1324,1,1,8,15060
2870,1325,1,42,7,15120
2871,1325,1,23,5,15120
2872,1325,1,186,6,15120
2873,1326,1,340,6,15120
2874,1327,1,318,11,15120
2875,1327,1,421,4,15120
2876,1327,1,37,10,15120
2877,1327,1,252,12,15120
2878,1328,1,149,4,15120
2879,1328,1,97,6,15120
2880,1328,1,36,10,15120
2881,1329,1,83,6,15120
2882,1329,1,426,6,15120
2883,1329,1,0,6,15120
2884,1330,1,180,8,15120
2885,1330,1,25,12,15120
2886,1331,1,201,9,15180
2887,1331,1,80,12,15180
2888,1331,1,88,6,15180
2889,1332,1,5,8,15180
2890,1332,1,22,8,15180
2891,1332,1,29,1,15180
2892,1332,1,135,4,15180
2893,1332,1,158,1,15180
2894,1333,1,3,4,15180
2895,1333,1,215,9,15180
2896,1334,1,102,10,15180
2897,1335,1,8,10,15180
2898,1335,1,415,4,15180
2899,1336,1,30,5,15180
2900,1337,1,47,8,15180
2901,1338,1,1,8,15240
2902,1339,1,462,4,15240
2903,1339,1,24,2,15240
2904,1340,1,112,4,15240
2905,1340,1,81,6,15240
2906,1340,1,185,8,15240
2907,1340,1,33,8,15240
2908,1341,1,157,4,15240
2909,1342,1,1,10,15300
2910,1343,1,13,5,15300
2911,1343,1,40,12,15300
2912,1344,1,9,6,15360
2913,1345,1,42,11,15360
2914,1345,1,12,9,15360
2915,1346,1,165,9,15360
2916,1346,1,7,4,15360
2917,1346,1,456,10,15360
2918,1347,1,25,7,15360
2919,1347,1,12,4,15360
2920,1347,1,0,4,15360
2921,1347,1,174,6,15360
2922,1348,1,45,6,15360
2923,1348,1,20,6,15360
2924,1348,1,29,6,15360
2925,1348,1,11,12,15360
2926,1348,1,47,8,15360
2927,1348,1,423,6,15360
2928,1348,1,55,12,15360
2929,1348,1,86,10,15360
2930,1348,1,21,8,15360
2931,1348,1,24,4,15360
2932,1348,1,332,10,15360
2933,1348,1,8,5,15360
2934,1348,1,123,9,15360
2935,1349,1,13,6,15420
2936,1350,1,35,4,15420
2937,1351,1,5,12,15420
2938,1352,1,71,9,15480
2939,1353,1,239,2,15480
2940,1353,1,203,7,15480
2941,1354,1,11,5,15480
2942,1355,1,18,2,15540
2943,1356,1,15,7,15540
2944,1357,1,144,5,15600
2945,1358,1,169,8,15660
2946,1358,1,348,7,15660
2947,1359,1,131,8,15660
2948,1359,1,39,8,15660
2949,1359,1,161,11,15660
2950,1360,1,154,10,15660
2951,1360,1,20,10,15660
2952,1360,1,0,9,15660
2953,1360,1,414,6,15660
2954,1361,1,108,6,15720
2955,1362,1,451,5,15780
2956,1362,1,15,3,15780
2957,1362,1,457,6,15780
2958,1363,1,19,8,15780
2959,1363,1,20,5,15780
2960,1363,1,29,7,15780
2961,1363,1,350,6,15780
2962,1363,1,379,9,15780
2963,1363,1,74,8,15780
2964,1364,1,85,5,15780
2965,1365,1,386,8,15780
2966,1366,1,121,4,15780
2967,1367,1,156,11,15900
2968,1367,1,292,8,15900
2969,1368,1,70,10,15900
2970,1369,1,34,12,15900
2971,1370,1,449,7,15900
2972,1371,1,255,10,15900
2973,1372,1,434,3,15960
2974,1373,1,44,4,15960
2975,1374,1,2,8,15960
2976,1374,1,38,6,15960
2977,1375,1,130,10,15960
2978,1376,1,131,7,15960
2979,1376,1,28,8,15960
2980,1376,1,84,2,15960
2981,1376,1,13,9,15960
2982,1377,1,41,7,15960
2983,1378,1,54,4,15960
2984,1378,1,71,4,15960
2985,1378,1,231,4,15960
2986,1378,1,170,6,15960
2987,1379,1,377,7,15960
2988,1380,1,21,2,16020
2989,1381,1,28,5,16020
2990,1381,1,32,7,16020
2991,1381,1,37,8,16020
2992,1381,1,172,5,16020
2993,1381,1,6,6,16020
2994,1381,1,0,8,16020
2995,1382,1,259,11,16020
2996,1382,1,315,7,16020
2997,1383,1,272,8,16020
2998,1384,1,1,10,16020
2999,1385,1,278,2,16020
3000,1386,1,15,8,16020
3001,1387,1,282,8,16080
3002,1388,1,363,5,16080
3003,1389,1,15,7,16080
3004,1389,1,32,2,16080
3005,1390,1,368,4,16080
3006,1391,1,145,6,16140
3007,1391,1,280,2,16140
3008,1391,1,220,10,16140
3009,1391,1,468,10,16140
3010,1391,1,2,4,16140
3011,1392,1,263,3,16140
3012,1393,1,8,5,16140
3013,1394,1,4,7,16140
3014,1395,1,263,4,16140
3015,1396,1,9,4,16140
3016,1397,1,39,8,16140
3017,1397,1,146,11,16140
3018,1397,1,6,4,16140
